customer_location,age,gender,mobile_name,sell_price,came_from_facebook,follows_facebook_page,previous_customer,heard_about_shop,engagement_score,engagement_level,price_category
inside_rangamati,32,f,redmi_note_12_pro_8/128,27941.0,no,no,no,no,0,Low,Medium
outside_rangamati,37,m,note_11s_6/128,26226.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,46,f,note_11s_6/128,21879.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,42,m,note_11s_6/128,39479.0,yes,no,no,yes,2,Medium,High
inside_rangamati,40,m,vivo_y200_5g_6/128,22557.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,42,f,moto_g85_5g_8/128,25228.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,27,m,note_14_pro_5g_8/256,36517.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,38,f,iqoo_z7_5g_6/128,20761.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,42,m,vivo_y200_5g_6/128,23889.0,no,yes,no,no,1,Low,Medium
outside_rangamati,43,m,redmi_note_12_pro_8/128,13426.0,no,no,no,yes,1,Low,Low
outside_rangamati,33,f,pixel_7a_8/128,44574.0,no,no,no,yes,1,Low,High
outside_rangamati,19,m,note_14_pro_5g_8/256,24045.0,no,yes,no,no,1,Low,Medium
outside_rangamati,41,m,pixel_7a_8/128,21290.0,no,no,no,yes,1,Low,Medium
outside_rangamati,28,f,note_14_pro_5g_8/256,15912.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,24,m,pixel_8_pro_12/256,20528.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,49,f,vivo_y200_5g_6/128,15111.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,42,f,note_14_pro_5g_8/256,36781.0,no,no,no,yes,1,Low,High
outside_rangamati,30,m,galaxy_m35_5g_8/128,26234.0,yes,no,no,no,1,Low,Medium
outside_rangamati,35,f,iphone_16_pro_max_1tb,16415.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,49,m,iphone_16_pro_256gb,23899.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,45,m,pixel_8_pro_12/256,73074.0,no,no,no,no,0,Low,High
outside_rangamati,24,f,galaxy_a55_5g_8/128,22188.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,23,m,r-70_turbo_5g_6/128,24515.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,47,f,narzo_n53_4/64,14204.0,no,no,yes,yes,1,Low,Low
outside_rangamati,22,m,r-70_turbo_5g_6/128,16106.0,no,no,yes,no,0,Low,Medium
outside_rangamati,50,f,moto_g85_5g_8/128,26442.0,no,no,no,yes,1,Low,Medium
outside_rangamati,40,f,moto_g85_5g_8/128,20381.0,no,no,no,yes,1,Low,Medium
inside_rangamati,36,f,galaxy_m35_5g_8/128,26092.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,22,m,pixel_7a_8/128,13087.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,24,m,galaxy_m35_5g_8/128,26081.0,no,no,no,no,0,Low,Medium
inside_rangamati,37,f,r-70_turbo_5g_6/128,20156.0,no,no,no,no,0,Low,Medium
outside_rangamati,27,m,redmi_note_12_pro_8/128,22485.0,no,no,no,no,0,Low,Medium
outside_rangamati,33,f,galaxy_m35_5g_8/128,26410.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,33,m,vivo_t3x_5g_8/128,26255.0,no,no,no,no,0,Low,Medium
inside_rangamati,27,m,pixel_7a_8/128,26053.0,no,no,yes,no,0,Low,Medium
inside_rangamati,34,f,iqoo_neo_9_pro_5g_12/256,14623.0,no,yes,no,no,1,Low,Low
inside_rangamati,27,m,moto_g85_5g_8/128,22515.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,27,m,pixel_8_pro_12/256,22525.0,no,no,no,yes,1,Low,Medium
inside_rangamati,28,f,pixel_7a_8/128,22401.0,no,no,no,yes,1,Low,Medium
inside_rangamati,39,m,iphone_16_pro_256gb,24400.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,41,m,note_11s_6/128,15505.0,no,no,no,no,0,Low,Medium
rangamati_sadar,35,f,note_11s_6/128,19660.0,yes,no,no,no,1,Low,Medium
inside_rangamati,44,m,galaxy_s24_ultra_12/256,71115.0,no,no,no,no,0,Low,High
outside_rangamati,44,f,galaxy_s24_ultra_12/256,26426.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,23,f,iqoo_z7_5g_6/128,25711.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,39,f,moto_g85_5g_8/128,24202.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,25,m,moto_g85_5g_8/128,13209.0,no,no,no,yes,1,Low,Low
inside_rangamati,23,m,iqoo_neo_9_pro_5g_12/256,21513.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,29,m,pixel_7a_8/128,23333.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,28,f,vivo_y200_5g_6/128,21575.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,19,m,redmi_note_12_pro_8/128,20459.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,34,m,iphone_16_pro_256gb,23308.0,no,no,no,yes,1,Low,Medium
inside_rangamati,24,f,pixel_7a_8/128,44976.0,no,yes,yes,yes,2,Medium,High
outside_rangamati,20,f,vivo_y200_5g_6/128,23330.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,37,f,galaxy_m35_5g_8/128,25832.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,35,m,iphone_16_pro_max_1tb,30273.0,yes,yes,yes,yes,3,High,High
outside_rangamati,26,f,r-70_turbo_5g_6/128,24085.0,no,no,yes,no,0,Low,Medium
inside_rangamati,38,f,note_14_pro_5g_8/256,26321.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,21,f,galaxy_m35_5g_8/128,23897.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,43,m,iqoo_neo_9_pro_5g_12/256,23319.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,41,m,vivo_t3x_5g_8/128,25967.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,19,f,iphone_16_pro_256gb,36671.0,yes,yes,yes,no,2,Medium,High
inside_rangamati,47,f,narzo_n53_4/64,25012.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,49,f,iqoo_neo_9_pro_5g_12/256,40788.0,no,no,yes,no,0,Low,High
inside_rangamati,32,f,iqoo_z7_5g_6/128,24673.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,27,m,r-70_turbo_5g_6/128,16486.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,18,m,galaxy_a55_5g_8/128,39458.0,yes,no,no,no,1,Low,High
inside_rangamati,24,m,iqoo_neo_9_pro_5g_12/256,40491.0,yes,no,no,no,1,Low,High
inside_rangamati,43,m,galaxy_a55_5g_8/128,13780.0,yes,no,no,yes,2,Medium,Low
inside_rangamati,45,f,pixel_7a_8/128,21682.0,no,no,no,no,0,Low,Medium
outside_rangamati,22,f,iqoo_neo_9_pro_5g_12/256,24546.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,39,m,iqoo_neo_9_pro_5g_12/256,14068.0,no,yes,no,no,1,Low,Low
rangamati_sadar,35,m,iphone_16_pro_max_1tb,200311.0,yes,no,no,no,1,Low,High
inside_rangamati,42,f,redmi_note_12_pro_8/128,27479.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,20,f,narzo_n53_4/64,24139.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,21,f,r-70_turbo_5g_6/128,25030.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,20,m,narzo_n53_4/64,17341.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,25,f,note_14_pro_5g_8/256,36669.0,yes,no,no,no,1,Low,High
outside_rangamati,24,f,galaxy_s24_ultra_12/256,14575.0,no,no,yes,yes,1,Low,Low
outside_rangamati,46,m,r-70_turbo_5g_6/128,21604.0,no,no,no,no,0,Low,Medium
rangamati_sadar,30,m,galaxy_s24_ultra_12/256,103321.0,no,yes,no,no,1,Low,High
outside_rangamati,47,f,galaxy_s24_ultra_12/256,19330.0,no,no,yes,no,0,Low,Medium
inside_rangamati,25,m,galaxy_m35_5g_8/128,17864.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,26,f,moto_g85_5g_8/128,26505.0,yes,no,no,no,1,Low,Medium
outside_rangamati,31,f,pixel_7a_8/128,22370.0,yes,no,no,no,1,Low,Medium
inside_rangamati,45,f,redmi_note_12_pro_8/128,27585.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,41,f,redmi_note_12_pro_8/128,44738.0,no,no,no,yes,1,Low,High
rangamati_sadar,41,m,iphone_16_pro_256gb,13020.0,yes,yes,no,yes,3,High,Low
outside_rangamati,31,f,pixel_8_pro_12/256,25143.0,yes,no,no,no,1,Low,Medium
outside_rangamati,46,m,pixel_8_pro_12/256,70970.0,yes,no,yes,yes,2,Medium,High
outside_rangamati,20,f,galaxy_s24_ultra_12/256,24732.0,yes,no,no,no,1,Low,Medium
inside_rangamati,39,m,narzo_n53_4/64,24619.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,49,m,narzo_n53_4/64,36247.0,no,yes,yes,yes,2,Medium,High
inside_rangamati,43,f,galaxy_s24_ultra_12/256,71658.0,yes,yes,no,no,2,Medium,High
inside_rangamati,35,f,iqoo_z7_5g_6/128,20064.0,no,no,no,no,0,Low,Medium
outside_rangamati,18,m,note_14_pro_5g_8/256,14985.0,yes,no,no,yes,2,Medium,Low
inside_rangamati,24,m,galaxy_a55_5g_8/128,17779.0,no,no,no,no,0,Low,Medium
inside_rangamati,23,f,galaxy_m35_5g_8/128,26572.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,27,m,iphone_16_pro_max_1tb,20597.0,no,no,no,yes,1,Low,Medium
inside_rangamati,25,m,galaxy_a55_5g_8/128,19905.0,yes,no,no,no,1,Low,Medium
outside_rangamati,20,f,note_11s_6/128,15938.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,42,m,iphone_16_pro_256gb,63765.0,yes,no,no,yes,2,Medium,High
outside_rangamati,29,m,note_14_pro_5g_8/256,17946.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,36,f,note_14_pro_5g_8/256,24489.0,no,yes,yes,no,1,Low,Medium
rangamati_sadar,42,f,note_11s_6/128,18187.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,28,f,moto_g85_5g_8/128,15905.0,yes,no,no,no,1,Low,Medium
outside_rangamati,35,f,vivo_t3x_5g_8/128,20867.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,28,m,pixel_8_pro_12/256,16665.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,24,f,iqoo_z7_5g_6/128,20712.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,32,m,iqoo_z7_5g_6/128,13126.0,no,no,no,no,0,Low,Low
rangamati_sadar,32,f,note_11s_6/128,23373.0,no,no,no,yes,1,Low,Medium
outside_rangamati,48,f,pixel_7a_8/128,24992.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,25,m,narzo_n53_4/64,26041.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,41,f,vivo_t3x_5g_8/128,18743.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,28,m,r-70_turbo_5g_6/128,24659.0,no,no,no,no,0,Low,Medium
inside_rangamati,19,f,vivo_t3x_5g_8/128,26153.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,35,f,redmi_note_12_pro_8/128,14304.0,no,no,no,yes,1,Low,Low
rangamati_sadar,48,m,moto_g85_5g_8/128,24065.0,no,no,no,no,0,Low,Medium
outside_rangamati,49,f,galaxy_a55_5g_8/128,38911.0,yes,yes,no,yes,3,High,High
rangamati_sadar,22,f,galaxy_m35_5g_8/128,23534.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,35,f,vivo_t3x_5g_8/128,25936.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,25,f,galaxy_m35_5g_8/128,26671.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,25,m,vivo_y200_5g_6/128,24949.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,28,m,vivo_y200_5g_6/128,24074.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,44,m,note_14_pro_5g_8/256,20482.0,no,no,no,yes,1,Low,Medium
inside_rangamati,37,m,narzo_n53_4/64,17853.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,31,m,iphone_16_pro_256gb,25083.0,no,yes,no,no,1,Low,Medium
outside_rangamati,28,m,vivo_t3x_5g_8/128,19649.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,40,f,vivo_t3x_5g_8/128,17750.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,32,m,note_11s_6/128,24054.0,no,no,no,yes,1,Low,Medium
inside_rangamati,42,f,iphone_16_pro_256gb,24015.0,yes,no,no,no,1,Low,Medium
inside_rangamati,24,f,vivo_y200_5g_6/128,20032.0,no,no,yes,no,0,Low,Medium
inside_rangamati,42,m,vivo_t3x_5g_8/128,13809.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,19,m,iphone_16_pro_256gb,31181.0,no,yes,no,no,1,Low,High
inside_rangamati,47,m,galaxy_a55_5g_8/128,16681.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,26,m,pixel_8_pro_12/256,23678.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,48,m,vivo_y200_5g_6/128,23902.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,37,m,iqoo_z7_5g_6/128,20063.0,no,no,no,no,0,Low,Medium
rangamati_sadar,35,f,iphone_16_pro_max_1tb,16381.0,no,no,yes,no,0,Low,Medium
inside_rangamati,21,m,iqoo_z7_5g_6/128,20471.0,no,no,no,no,0,Low,Medium
inside_rangamati,36,m,r-70_turbo_5g_6/128,26310.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,33,m,galaxy_m35_5g_8/128,17432.0,no,no,no,yes,1,Low,Medium
inside_rangamati,48,f,narzo_n53_4/64,20008.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,22,f,iphone_16_pro_max_1tb,17750.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,27,f,iphone_16_pro_max_1tb,16571.0,no,no,yes,no,0,Low,Medium
outside_rangamati,27,m,r-70_turbo_5g_6/128,21526.0,no,yes,yes,no,1,Low,Medium
inside_rangamati,45,f,galaxy_m35_5g_8/128,14282.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,48,f,vivo_y200_5g_6/128,23704.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,22,f,iphone_16_pro_256gb,12876.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,18,f,redmi_note_12_pro_8/128,26997.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,31,m,moto_g85_5g_8/128,26510.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,26,f,iphone_16_pro_max_1tb,44659.0,yes,yes,no,no,2,Medium,High
outside_rangamati,38,m,redmi_note_12_pro_8/128,15898.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,19,f,redmi_note_12_pro_8/128,13495.0,no,yes,no,no,1,Low,Low
inside_rangamati,24,f,redmi_note_12_pro_8/128,24274.0,no,yes,no,no,1,Low,Medium
outside_rangamati,18,f,narzo_n53_4/64,23253.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,24,m,note_11s_6/128,20703.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,34,m,galaxy_a55_5g_8/128,20004.0,no,no,no,yes,1,Low,Medium
outside_rangamati,35,f,redmi_note_12_pro_8/128,16575.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,18,m,narzo_n53_4/64,14964.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,48,m,galaxy_s24_ultra_12/256,23752.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,30,m,iqoo_neo_9_pro_5g_12/256,40233.0,yes,yes,no,yes,3,High,High
rangamati_sadar,50,f,moto_g85_5g_8/128,26334.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,28,m,iphone_16_pro_256gb,41073.0,no,no,no,yes,1,Low,High
outside_rangamati,36,m,redmi_note_12_pro_8/128,21246.0,no,no,yes,no,0,Low,Medium
inside_rangamati,46,f,galaxy_s24_ultra_12/256,17184.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,47,m,redmi_note_12_pro_8/128,17246.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,48,f,iphone_16_pro_max_1tb,12986.0,yes,no,no,no,1,Low,Low
inside_rangamati,22,m,vivo_y200_5g_6/128,15438.0,yes,no,no,no,1,Low,Medium
outside_rangamati,39,m,vivo_y200_5g_6/128,23120.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,20,m,iphone_16_pro_max_1tb,19907.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,22,m,redmi_note_12_pro_8/128,18599.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,47,f,redmi_note_12_pro_8/128,27961.0,no,yes,no,no,1,Low,Medium
outside_rangamati,26,f,redmi_note_12_pro_8/128,16727.0,no,no,no,no,0,Low,Medium
rangamati_sadar,36,m,vivo_t3x_5g_8/128,16512.0,no,no,no,no,0,Low,Medium
outside_rangamati,35,m,galaxy_s24_ultra_12/256,17734.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,47,m,iqoo_neo_9_pro_5g_12/256,13540.0,yes,no,no,yes,2,Medium,Low
rangamati_sadar,39,m,pixel_8_pro_12/256,13728.0,yes,yes,no,no,2,Medium,Low
inside_rangamati,50,f,pixel_7a_8/128,25791.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,33,m,iqoo_z7_5g_6/128,21255.0,no,yes,no,no,1,Low,Medium
inside_rangamati,38,f,note_11s_6/128,22722.0,no,no,no,yes,1,Low,Medium
outside_rangamati,26,m,redmi_note_12_pro_8/128,24083.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,44,f,galaxy_s24_ultra_12/256,14071.0,no,no,no,no,0,Low,Low
rangamati_sadar,27,m,iphone_16_pro_256gb,20026.0,no,no,no,yes,1,Low,Medium
inside_rangamati,48,m,narzo_n53_4/64,13989.0,yes,yes,no,yes,3,High,Low
inside_rangamati,34,m,iphone_16_pro_max_1tb,26522.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,29,f,note_14_pro_5g_8/256,26188.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,19,f,note_11s_6/128,17572.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,36,f,moto_g85_5g_8/128,22119.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,27,f,iqoo_neo_9_pro_5g_12/256,17275.0,yes,no,no,no,1,Low,Medium
inside_rangamati,19,m,moto_g85_5g_8/128,16503.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,25,m,pixel_8_pro_12/256,14468.0,no,yes,yes,yes,2,Medium,Low
outside_rangamati,23,m,iphone_16_pro_max_1tb,22310.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,18,m,galaxy_s24_ultra_12/256,19320.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,31,f,galaxy_m35_5g_8/128,15868.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,25,m,galaxy_m35_5g_8/128,13427.0,no,no,no,yes,1,Low,Low
inside_rangamati,37,f,redmi_note_12_pro_8/128,20375.0,no,yes,no,no,1,Low,Medium
inside_rangamati,44,m,vivo_y200_5g_6/128,22639.0,no,no,no,yes,1,Low,Medium
outside_rangamati,27,m,moto_g85_5g_8/128,26758.0,no,no,no,no,0,Low,Medium
rangamati_sadar,49,f,vivo_y200_5g_6/128,18906.0,yes,no,yes,no,1,Low,Medium
rangamati_sadar,46,m,pixel_7a_8/128,44636.0,yes,no,no,no,1,Low,High
outside_rangamati,26,f,note_14_pro_5g_8/256,19580.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,18,f,pixel_8_pro_12/256,23040.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,31,f,iphone_16_pro_256gb,55257.0,yes,yes,yes,no,2,Medium,High
rangamati_sadar,20,f,pixel_7a_8/128,44154.0,no,no,no,yes,1,Low,High
rangamati_sadar,30,f,pixel_8_pro_12/256,74597.0,yes,no,yes,yes,2,Medium,High
rangamati_sadar,49,f,galaxy_a55_5g_8/128,39813.0,no,yes,no,no,1,Low,High
inside_rangamati,35,m,redmi_note_12_pro_8/128,15619.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,22,f,narzo_n53_4/64,12872.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,42,f,galaxy_a55_5g_8/128,39469.0,no,no,no,yes,1,Low,High
inside_rangamati,45,m,redmi_note_12_pro_8/128,16583.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,41,m,galaxy_a55_5g_8/128,25732.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,38,f,iphone_16_pro_max_1tb,13849.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,18,f,pixel_8_pro_12/256,30700.0,no,yes,no,yes,2,Medium,High
rangamati_sadar,49,f,iqoo_z7_5g_6/128,23680.0,yes,no,no,no,1,Low,Medium
inside_rangamati,49,f,galaxy_a55_5g_8/128,21448.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,23,m,galaxy_s24_ultra_12/256,43442.0,no,no,no,no,0,Low,High
rangamati_sadar,23,m,iqoo_z7_5g_6/128,13570.0,yes,no,yes,yes,2,Medium,Low
inside_rangamati,42,f,redmi_note_12_pro_8/128,18181.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,41,m,redmi_note_12_pro_8/128,40690.0,no,yes,yes,no,1,Low,High
inside_rangamati,45,f,pixel_8_pro_12/256,18413.0,yes,no,no,no,1,Low,Medium
outside_rangamati,31,f,r-70_turbo_5g_6/128,24489.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,29,f,galaxy_a55_5g_8/128,38979.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,18,f,r-70_turbo_5g_6/128,21724.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,31,f,pixel_7a_8/128,13702.0,yes,yes,no,no,2,Medium,Low
inside_rangamati,26,m,pixel_7a_8/128,14324.0,no,yes,no,yes,2,Medium,Low
inside_rangamati,29,m,iphone_16_pro_max_1tb,26751.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,33,m,narzo_n53_4/64,23845.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,44,m,iphone_16_pro_max_1tb,199510.0,no,yes,no,yes,2,Medium,High
inside_rangamati,19,f,galaxy_s24_ultra_12/256,23468.0,no,no,no,no,0,Low,Medium
outside_rangamati,30,m,r-70_turbo_5g_6/128,24487.0,no,no,no,no,0,Low,Medium
rangamati_sadar,40,f,pixel_8_pro_12/256,41009.0,no,no,no,yes,1,Low,High
rangamati_sadar,33,f,moto_g85_5g_8/128,26603.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,36,f,galaxy_s24_ultra_12/256,20478.0,no,yes,no,no,1,Low,Medium
outside_rangamati,45,f,galaxy_s24_ultra_12/256,26696.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,46,f,vivo_y200_5g_6/128,24655.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,46,f,r-70_turbo_5g_6/128,15696.0,no,no,no,no,0,Low,Medium
outside_rangamati,36,m,vivo_y200_5g_6/128,15139.0,no,yes,no,no,1,Low,Medium
outside_rangamati,37,f,note_11s_6/128,18412.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,27,m,moto_g85_5g_8/128,24590.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,49,m,note_14_pro_5g_8/256,20818.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,31,f,pixel_8_pro_12/256,16957.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,50,m,moto_g85_5g_8/128,26414.0,yes,no,yes,yes,2,Medium,Medium
outside_rangamati,32,f,pixel_7a_8/128,44654.0,yes,no,no,no,1,Low,High
rangamati_sadar,46,f,redmi_note_12_pro_8/128,26694.0,no,yes,no,no,1,Low,Medium
inside_rangamati,47,m,vivo_y200_5g_6/128,15962.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,50,m,r-70_turbo_5g_6/128,19199.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,19,m,vivo_y200_5g_6/128,23587.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,18,f,vivo_y200_5g_6/128,20979.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,41,m,vivo_y200_5g_6/128,23813.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,33,f,r-70_turbo_5g_6/128,16724.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,26,f,r-70_turbo_5g_6/128,22708.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,40,m,iqoo_neo_9_pro_5g_12/256,22243.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,35,f,vivo_t3x_5g_8/128,15978.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,46,f,vivo_t3x_5g_8/128,25449.0,no,no,no,yes,1,Low,Medium
inside_rangamati,41,m,pixel_7a_8/128,44682.0,no,yes,no,no,1,Low,High
rangamati_sadar,38,m,vivo_t3x_5g_8/128,15615.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,30,f,galaxy_m35_5g_8/128,20374.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,27,f,iqoo_z7_5g_6/128,22658.0,no,no,no,no,0,Low,Medium
outside_rangamati,23,f,narzo_n53_4/64,13133.0,no,no,yes,yes,1,Low,Low
inside_rangamati,24,f,pixel_7a_8/128,14953.0,no,no,no,yes,1,Low,Low
rangamati_sadar,30,f,r-70_turbo_5g_6/128,26422.0,yes,no,no,no,1,Low,Medium
inside_rangamati,31,m,galaxy_m35_5g_8/128,14897.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,29,f,note_11s_6/128,18567.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,31,f,iqoo_neo_9_pro_5g_12/256,21682.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,28,m,galaxy_s24_ultra_12/256,18050.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,21,f,vivo_y200_5g_6/128,21273.0,no,no,no,yes,1,Low,Medium
inside_rangamati,40,f,galaxy_s24_ultra_12/256,13112.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,33,m,galaxy_m35_5g_8/128,19788.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,20,f,iqoo_z7_5g_6/128,18660.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,43,m,iqoo_z7_5g_6/128,20870.0,no,no,no,no,0,Low,Medium
rangamati_sadar,37,m,iphone_16_pro_max_1tb,27454.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,31,m,galaxy_s24_ultra_12/256,16659.0,no,yes,no,no,1,Low,Medium
outside_rangamati,47,m,r-70_turbo_5g_6/128,17518.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,32,m,pixel_8_pro_12/256,23340.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,43,m,galaxy_s24_ultra_12/256,103568.0,yes,yes,no,yes,3,High,High
inside_rangamati,20,f,redmi_note_12_pro_8/128,15902.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,27,m,iqoo_z7_5g_6/128,17895.0,no,no,yes,no,0,Low,Medium
outside_rangamati,33,m,iqoo_neo_9_pro_5g_12/256,24377.0,no,yes,no,yes,2,Medium,Medium
